date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
02:41:39	235180/235180	---M--	200	added ('OK')	application/pdf	etag:%22dd7c1f404f36da1:0%22	https://www.asu.edu.om/img/ASUFiles/ACCT301-Intermediate-Financial-Accounting.pdf	C:/My%20Web%20Sites/shahadandheba/www.asu.edu.om/img/ASUFiles/ACCT301-Intermediate-Financial-Accounting.pdf	(from https://www.asu.edu.om/asufiles)
02:41:41	237975/237975	---M--	200	added ('OK')	application/pdf	etag:%22ffa527414f36da1:0%22	https://www.asu.edu.om/img/ASUFiles/ACCT307-Accounting-Information-System.pdf	C:/My%20Web%20Sites/shahadandheba/www.asu.edu.om/img/ASUFiles/ACCT307-Accounting-Information-System.pdf	(from https://www.asu.edu.om/asufiles)
02:41:42	203067/203067	---M--	200	added ('OK')	application/pdf	etag:%2248d3af414f36da1:0%22	https://www.asu.edu.om/img/ASUFiles/ACCT310-Auditing--Accountability.pdf	C:/My%20Web%20Sites/shahadandheba/www.asu.edu.om/img/ASUFiles/ACCT310-Auditing--Accountability.pdf	(from https://www.asu.edu.om/asufiles)
02:41:43	172705/172705	---M--	200	added ('OK')	application/pdf	etag:%22fcb33424f36da1:0%22	https://www.asu.edu.om/img/ASUFiles/ACCT420-Advanced-Financial-Accounting.pdf	C:/My%20Web%20Sites/shahadandheba/www.asu.edu.om/img/ASUFiles/ACCT420-Advanced-Financial-Accounting.pdf	(from https://www.asu.edu.om/asufiles)
02:41:48	157159/157159	---M--	200	added ('OK')	application/pdf	etag:%229051c4434f36da1:0%22	https://www.asu.edu.om/img/ASUFiles/ACCT475-Research-Project.pdf	C:/My%20Web%20Sites/shahadandheba/www.asu.edu.om/img/ASUFiles/ACCT475-Research-Project.pdf	(from https://www.asu.edu.om/asufiles)
02:41:50	247398/247398	---M--	200	added ('OK')	application/pdf	etag:%22908dbc424f36da1:0%22	https://www.asu.edu.om/img/ASUFiles/ACCT430-Accounting-Theory.pdf	C:/My%20Web%20Sites/shahadandheba/www.asu.edu.om/img/ASUFiles/ACCT430-Accounting-Theory.pdf	(from https://www.asu.edu.om/asufiles)
02:41:52	226031/226031	---M--	200	added ('OK')	application/pdf	etag:%2298044434f36da1:0%22	https://www.asu.edu.om/img/ASUFiles/ACCT470-Internship.pdf	C:/My%20Web%20Sites/shahadandheba/www.asu.edu.om/img/ASUFiles/ACCT470-Internship.pdf	(from https://www.asu.edu.om/asufiles)
02:41:53	1576847/1576847	---M--	200	added ('OK')	application/pdf	etag:%228ff72d3a4f36da1:0%22	https://www.asu.edu.om/img/ASUFiles/AC0020-University-Learning-Teaching-and-Student-Achievement-Strategy.pdf	C:/My%20Web%20Sites/shahadandheba/www.asu.edu.om/img/ASUFiles/AC0020-University-Learning-Teaching-and-Student-Achievement-Strategy.pdf	(from https://www.asu.edu.om/asufiles)
02:41:56	866117/866117	---M--	200	added ('OK')	application/pdf	etag:%22cae355444f36da1:0%22	https://www.asu.edu.om/img/ASUFiles/AD0001-Facilities-Management-Manual.pdf	C:/My%20Web%20Sites/shahadandheba/www.asu.edu.om/img/ASUFiles/AD0001-Facilities-Management-Manual.pdf	(from https://www.asu.edu.om/asufiles)
02:41:58	547044/547044	---M--	200	added ('OK')	application/pdf	etag:%2277e464f36da1:0%22	https://www.asu.edu.om/img/ASUFiles/AD0004-Procurement-and-Contract-Manual.pdf	C:/My%20Web%20Sites/shahadandheba/www.asu.edu.om/img/ASUFiles/AD0004-Procurement-and-Contract-Manual.pdf	(from https://www.asu.edu.om/asufiles)
02:41:59	556480/556480	---M--	200	added ('OK')	application/pdf	etag:%22535582454f36da1:0%22	https://www.asu.edu.om/img/ASUFiles/AD0003-Inventory-Manual.pdf	C:/My%20Web%20Sites/shahadandheba/www.asu.edu.om/img/ASUFiles/AD0003-Inventory-Manual.pdf	(from https://www.asu.edu.om/asufiles)
02:41:59	834055/834055	---M--	200	added ('OK')	application/pdf	etag:%22f0c0ed444f36da1:0%22	https://www.asu.edu.om/img/ASUFiles/AD0002-Information-Technology-Services-Manual.pdf	C:/My%20Web%20Sites/shahadandheba/www.asu.edu.om/img/ASUFiles/AD0002-Information-Technology-Services-Manual.pdf	(from https://www.asu.edu.om/asufiles)
02:42:02	377836/377836	---M--	200	added ('OK')	application/pdf	etag:%22a3a99464f36da1:0%22	https://www.asu.edu.om/img/ASUFiles/AD0005-ASU-Leasing-Policy.pdf	C:/My%20Web%20Sites/shahadandheba/www.asu.edu.om/img/ASUFiles/AD0005-ASU-Leasing-Policy.pdf	(from https://www.asu.edu.om/asufiles)
02:42:02	160401/160401	---M--	200	added ('OK')	application/pdf	etag:%226ba41b474f36da1:0%22	https://www.asu.edu.om/img/ASUFiles/AD0006-ASU-Communications-Policy.pdf	C:/My%20Web%20Sites/shahadandheba/www.asu.edu.om/img/ASUFiles/AD0006-ASU-Communications-Policy.pdf	(from https://www.asu.edu.om/asufiles)
02:42:06	460361/460361	---M--	200	added ('OK')	application/pdf	etag:%229ff3a2474f36da1:0%22	https://www.asu.edu.om/img/ASUFiles/AD0007-ASU-Web-Policy.pdf	C:/My%20Web%20Sites/shahadandheba/www.asu.edu.om/img/ASUFiles/AD0007-ASU-Web-Policy.pdf	(from https://www.asu.edu.om/asufiles)
02:42:09	636656/636656	---M--	200	added ('OK')	application/pdf	etag:%22368a30484f36da1:0%22	https://www.asu.edu.om/img/ASUFiles/AD0008-University-Security-Manual.pdf	C:/My%20Web%20Sites/shahadandheba/www.asu.edu.om/img/ASUFiles/AD0008-University-Security-Manual.pdf	(from https://www.asu.edu.om/asufiles)
02:42:09	608115/608115	---M--	200	added ('OK')	application/pdf	etag:%22a3db52494f36da1:0%22	https://www.asu.edu.om/img/ASUFiles/AD0009-ASU-Marketing-Strategy.pdf	C:/My%20Web%20Sites/shahadandheba/www.asu.edu.om/img/ASUFiles/AD0009-ASU-Marketing-Strategy.pdf	(from https://www.asu.edu.om/asufiles)
02:42:12	881366/881366	---M--	200	added ('OK')	application/pdf	etag:%22a2dbe484f36da1:0%22	https://www.asu.edu.om/img/ASUFiles/AD0008-University-Security-Manual-Arabic.pdf	C:/My%20Web%20Sites/shahadandheba/www.asu.edu.om/img/ASUFiles/AD0008-University-Security-Manual-Arabic.pdf	(from https://www.asu.edu.om/asufiles)
02:42:12	458955/458955	---M--	200	added ('OK')	application/pdf	etag:%2210a5e0494f36da1:0%22	https://www.asu.edu.om/img/ASUFiles/AD0010-Public-Relations-and-Media-Manual.pdf	C:/My%20Web%20Sites/shahadandheba/www.asu.edu.om/img/ASUFiles/AD0010-Public-Relations-and-Media-Manual.pdf	(from https://www.asu.edu.om/asufiles)
02:42:12	125286/125286	---M--	200	added ('OK')	application/pdf	etag:%22fcfcf504f36da1:0%22	https://www.asu.edu.om/img/ASUFiles/AHND-450-Food-Service-Management_latestversion_updated.pdf	C:/My%20Web%20Sites/shahadandheba/www.asu.edu.om/img/ASUFiles/AHND-450-Food-Service-Management_latestversion_updated.pdf	(from https://www.asu.edu.om/asufiles)
02:42:14	465304/465304	---M--	200	added ('OK')	application/pdf	etag:%22c64c6a4a4f36da1:0%22	https://www.asu.edu.om/img/ASUFiles/AD0011-University-Transportation-Manual.pdf	C:/My%20Web%20Sites/shahadandheba/www.asu.edu.om/img/ASUFiles/AD0011-University-Transportation-Manual.pdf	(from https://www.asu.edu.om/asufiles)
02:42:14	89005/89005	---M--	200	added ('OK')	application/pdf	etag:%222251b524f36da1:0%22	https://www.asu.edu.om/img/ASUFiles/AHND-472-Cultural-Aspects-of-Diet.pdf	C:/My%20Web%20Sites/shahadandheba/www.asu.edu.om/img/ASUFiles/AHND-472-Cultural-Aspects-of-Diet.pdf	(from https://www.asu.edu.om/asufiles)
02:42:16	182089/182089	---M--	200	added ('OK')	application/pdf	etag:%2296aed4574f36da1:0%22	https://www.asu.edu.om/img/ASUFiles/AHND-494-International-Food-Situtation_updated(1).pdf	C:/My%20Web%20Sites/shahadandheba/www.asu.edu.om/img/ASUFiles/AHND-494-International-Food-Situtation_updated(1).pdf	(from https://www.asu.edu.om/asufiles)
02:42:17	167800/167800	---M--	200	added ('OK')	application/pdf	etag:%221db704b4f36da1:0%22	https://www.asu.edu.om/img/ASUFiles/AHND101-Introduction-to-human-nutrition.pdf	C:/My%20Web%20Sites/shahadandheba/www.asu.edu.om/img/ASUFiles/AHND101-Introduction-to-human-nutrition.pdf	(from https://www.asu.edu.om/asufiles)
02:42:18	147967/147967	---M--	200	added ('OK')	application/pdf	etag:%22412df84b4f36da1:0%22	https://www.asu.edu.om/img/ASUFiles/AHND210-Human-Anatomy-and-Physiology.pdf	C:/My%20Web%20Sites/shahadandheba/www.asu.edu.om/img/ASUFiles/AHND210-Human-Anatomy-and-Physiology.pdf	(from https://www.asu.edu.om/asufiles)
02:42:20	154602/154602	---M--	200	added ('OK')	application/pdf	etag:%22d01774c4f36da1:0%22	https://www.asu.edu.om/img/ASUFiles/AHND262-Nutritional-Biochemistry-(3x3)_new-program.pdf	C:/My%20Web%20Sites/shahadandheba/www.asu.edu.om/img/ASUFiles/AHND262-Nutritional-Biochemistry-(3x3)_new-program.pdf	(from https://www.asu.edu.om/asufiles)
02:42:21	119561/119561	---M--	200	added ('OK')	application/pdf	etag:%22c72ef64c4f36da1:0%22	https://www.asu.edu.om/img/ASUFiles/AHND281-Human-Anatomy-and-Physiology-Lab.pdf	C:/My%20Web%20Sites/shahadandheba/www.asu.edu.om/img/ASUFiles/AHND281-Human-Anatomy-and-Physiology-Lab.pdf	(from https://www.asu.edu.om/asufiles)
02:42:22	160052/160052	---M--	200	added ('OK')	application/pdf	etag:%2238c77c4d4f36da1:0%22	https://www.asu.edu.om/img/ASUFiles/AHND360-Nutrition-and-Metabolism.pdf	C:/My%20Web%20Sites/shahadandheba/www.asu.edu.om/img/ASUFiles/AHND360-Nutrition-and-Metabolism.pdf	(from https://www.asu.edu.om/asufiles)
02:42:23	167581/167581	---M--	200	added ('OK')	application/pdf	etag:%22ff30fd4d4f36da1:0%22	https://www.asu.edu.om/img/ASUFiles/AHND362-Nutrition-in-life-cycle-1.pdf	C:/My%20Web%20Sites/shahadandheba/www.asu.edu.om/img/ASUFiles/AHND362-Nutrition-in-life-cycle-1.pdf	(from https://www.asu.edu.om/asufiles)
02:42:25	151987/151987	---M--	200	added ('OK')	application/pdf	etag:%2298ed7e4e4f36da1:0%22	https://www.asu.edu.om/img/ASUFiles/AHND363-Nutrition-in-life-cycle-2.pdf	C:/My%20Web%20Sites/shahadandheba/www.asu.edu.om/img/ASUFiles/AHND363-Nutrition-in-life-cycle-2.pdf	(from https://www.asu.edu.om/asufiles)
02:42:27	149974/149974	---M--	200	added ('OK')	application/pdf	etag:%2285b4fd4e4f36da1:0%22	https://www.asu.edu.om/img/ASUFiles/AHND370-Assessment-of-Nutritional-Status.pdf	C:/My%20Web%20Sites/shahadandheba/www.asu.edu.om/img/ASUFiles/AHND370-Assessment-of-Nutritional-Status.pdf	(from https://www.asu.edu.om/asufiles)
02:42:27	170952/170952	---M--	200	added ('OK')	application/pdf	etag:%22c5188d4f4f36da1:0%22	https://www.asu.edu.om/img/ASUFiles/AHND380-Principles-of-Dietetics.pdf	C:/My%20Web%20Sites/shahadandheba/www.asu.edu.om/img/ASUFiles/AHND380-Principles-of-Dietetics.pdf	(from https://www.asu.edu.om/asufiles)
02:42:30	98114/98114	---M--	200	added ('OK')	application/pdf	etag:%224d5319514f36da1:0%22	https://www.asu.edu.om/img/ASUFiles/AHND452-Nutritional-Epidemiology-updated-1.pdf	C:/My%20Web%20Sites/shahadandheba/www.asu.edu.om/img/ASUFiles/AHND452-Nutritional-Epidemiology-updated-1.pdf	(from https://www.asu.edu.om/asufiles)
02:42:31	141523/141523	---M--	200	added ('OK')	application/pdf	etag:%22b4fc93504f36da1:0%22	https://www.asu.edu.om/img/ASUFiles/AHND451_Quantity-Foods-(3x3)_new-program_latestversion_updated.pdf	C:/My%20Web%20Sites/shahadandheba/www.asu.edu.om/img/ASUFiles/AHND451_Quantity-Foods-(3x3)_new-program_latestversion_updated.pdf	(from https://www.asu.edu.om/asufiles)
02:42:32	169774/169774	---M--	200	added ('OK')	application/pdf	etag:%2283d9b514f36da1:0%22	https://www.asu.edu.om/img/ASUFiles/AHND460-Meal-planning.pdf	C:/My%20Web%20Sites/shahadandheba/www.asu.edu.om/img/ASUFiles/AHND460-Meal-planning.pdf	(from https://www.asu.edu.om/asufiles)
02:42:33	174983/174983	---M--	200	added ('OK')	application/pdf	etag:%225fa99e524f36da1:0%22	https://www.asu.edu.om/img/ASUFiles/AHND480-Community-Nutrition.pdf	C:/My%20Web%20Sites/shahadandheba/www.asu.edu.om/img/ASUFiles/AHND480-Community-Nutrition.pdf	(from https://www.asu.edu.om/asufiles)
02:42:35	203266/203266	---M--	200	added ('OK')	application/pdf	etag:%22ebda28534f36da1:0%22	https://www.asu.edu.om/img/ASUFiles/AHND482_Emerging-Issues-in-Food-Science-and-Nutrition-Updated.pdf	C:/My%20Web%20Sites/shahadandheba/www.asu.edu.om/img/ASUFiles/AHND482_Emerging-Issues-in-Food-Science-and-Nutrition-Updated.pdf	(from https://www.asu.edu.om/asufiles)
02:42:36	180855/180855	---M--	200	added ('OK')	application/pdf	etag:%221526ad534f36da1:0%22	https://www.asu.edu.om/img/ASUFiles/AHND483-neutraceuticals.pdf	C:/My%20Web%20Sites/shahadandheba/www.asu.edu.om/img/ASUFiles/AHND483-neutraceuticals.pdf	(from https://www.asu.edu.om/asufiles)
02:42:37	175888/175888	---M--	200	added ('OK')	application/pdf	etag:%22c7c12e544f36da1:0%22	https://www.asu.edu.om/img/ASUFiles/AHND485-Medical-nutrition-therapy-1.pdf	C:/My%20Web%20Sites/shahadandheba/www.asu.edu.om/img/ASUFiles/AHND485-Medical-nutrition-therapy-1.pdf	(from https://www.asu.edu.om/asufiles)
02:42:43	149417/149417	---M--	200	added ('OK')	application/pdf	etag:%223c5b35554f36da1:0%22	https://www.asu.edu.om/img/ASUFiles/AHND488-Nutrition-Education-and-Dietetic-counseling.pdf	C:/My%20Web%20Sites/shahadandheba/www.asu.edu.om/img/ASUFiles/AHND488-Nutrition-Education-and-Dietetic-counseling.pdf	(from https://www.asu.edu.om/asufiles)
02:42:44	172932/172932	---M--	200	added ('OK')	application/pdf	etag:%224b47bf554f36da1:0%22	https://www.asu.edu.om/img/ASUFiles/AHND490-Nutrition-Seminar.pdf	C:/My%20Web%20Sites/shahadandheba/www.asu.edu.om/img/ASUFiles/AHND490-Nutrition-Seminar.pdf	(from https://www.asu.edu.om/asufiles)
02:42:44	157566/157566	---M--	200	added ('OK')	application/pdf	etag:%2294ebb2544f36da1:0%22	https://www.asu.edu.om/img/ASUFiles/AHND486-Mediacl-Nutrition-therapy-2.pdf	C:/My%20Web%20Sites/shahadandheba/www.asu.edu.om/img/ASUFiles/AHND486-Mediacl-Nutrition-therapy-2.pdf	(from https://www.asu.edu.om/asufiles)
02:42:45	167608/167608	---M--	200	added ('OK')	application/pdf	etag:%22656749564f36da1:0%22	https://www.asu.edu.om/img/ASUFiles/AHND491-Health-Program-Design-and-Implementation.pdf	C:/My%20Web%20Sites/shahadandheba/www.asu.edu.om/img/ASUFiles/AHND491-Health-Program-Design-and-Implementation.pdf	(from https://www.asu.edu.om/asufiles)
02:42:46	59283/59283	---M--	200	added ('OK')	application/pdf	etag:%221f59d0564f36da1:0%22	https://www.asu.edu.om/img/ASUFiles/AHND492-Sports-Nutrition(3x3)_new-program.pdf	C:/My%20Web%20Sites/shahadandheba/www.asu.edu.om/img/ASUFiles/AHND492-Sports-Nutrition(3x3)_new-program.pdf	(from https://www.asu.edu.om/asufiles)
02:42:48	172660/172660	---M--	200	added ('OK')	application/pdf	etag:%228e7a53574f36da1:0%22	https://www.asu.edu.om/img/ASUFiles/AHND493-Maternal-and-Child-Health.pdf	C:/My%20Web%20Sites/shahadandheba/www.asu.edu.om/img/ASUFiles/AHND493-Maternal-and-Child-Health.pdf	(from https://www.asu.edu.om/asufiles)
02:42:49	56017/56017	---M--	200	added ('OK')	application/octet-stream-unknown	etag:%22bf82e4584f36da1:0%22	https://www.asu.edu.om/img/ASUFiles/ALL-Course-Descriptors-2021-22.xlsx	C:/My%20Web%20Sites/shahadandheba/www.asu.edu.om/img/ASUFiles/ALL-Course-Descriptors-2021-22.xlsx	(from https://www.asu.edu.om/asufiles)
02:42:50	240537/240537	---M--	200	added ('OK')	application/pdf	etag:%22b905e584f36da1:0%22	https://www.asu.edu.om/img/ASUFiles/AHND495-INTERNSHIP.pdf	C:/My%20Web%20Sites/shahadandheba/www.asu.edu.om/img/ASUFiles/AHND495-INTERNSHIP.pdf	(from https://www.asu.edu.om/asufiles)
02:42:51	261067/261067	---M--	200	added ('OK')	application/pdf	etag:%2254669594f36da1:0%22	https://www.asu.edu.om/img/ASUFiles/APSC301-Research-Skills-in-Science.pdf	C:/My%20Web%20Sites/shahadandheba/www.asu.edu.om/img/ASUFiles/APSC301-Research-Skills-in-Science.pdf	(from https://www.asu.edu.om/asufiles)
02:42:52	124022/124022	---M--	200	added ('OK')	application/pdf	etag:%22e96eef594f36da1:0%22	https://www.asu.edu.om/img/ASUFiles/APSC310-Human-Anatomy-and-Physiology.pdf	C:/My%20Web%20Sites/shahadandheba/www.asu.edu.om/img/ASUFiles/APSC310-Human-Anatomy-and-Physiology.pdf	(from https://www.asu.edu.om/asufiles)
02:42:54	131316/131316	---M--	200	added ('OK')	application/pdf	etag:%2271f9725a4f36da1:0%22	https://www.asu.edu.om/img/ASUFiles/APSC381-Human-Anatomy-and-Physiology-Lab.pdf	C:/My%20Web%20Sites/shahadandheba/www.asu.edu.om/img/ASUFiles/APSC381-Human-Anatomy-and-Physiology-Lab.pdf	(from https://www.asu.edu.om/asufiles)
02:42:57	290113/290113	---M--	200	added ('OK')	application/pdf	etag:%2237d2fb5a4f36da1:0%22	https://www.asu.edu.om/img/ASUFiles/ARAB101a-Arabic-language-and-skills.pdf	C:/My%20Web%20Sites/shahadandheba/www.asu.edu.om/img/ASUFiles/ARAB101a-Arabic-language-and-skills.pdf	(from https://www.asu.edu.om/asufiles)
02:43:01	904724/904724	---M--	200	added ('OK')	application/pdf	etag:%22f7dc885b4f36da1:0%22	https://www.asu.edu.om/img/ASUFiles/ARAB101-Arabic-Language.pdf	C:/My%20Web%20Sites/shahadandheba/www.asu.edu.om/img/ASUFiles/ARAB101-Arabic-Language.pdf	(from https://www.asu.edu.om/asufiles)
02:43:02	276625/276625	---M--	200	added ('OK')	application/pdf	etag:%22e0b63b5d4f36da1:0%22	https://www.asu.edu.om/img/ASUFiles/ARAB113-Spelling%20and%20punctuation.pdf	C:/My%20Web%20Sites/shahadandheba/www.asu.edu.om/img/ASUFiles/ARAB113-Spelling%20and%20punctuation.pdf	(from https://www.asu.edu.om/asufiles)
02:43:02	830661/830661	---M--	200	added ('OK')	application/pdf	etag:%2291a61e5c4f36da1:0%22	https://www.asu.edu.om/img/ASUFiles/ARAB111-Pre-Islamic%20Poetry.pdf	C:/My%20Web%20Sites/shahadandheba/www.asu.edu.om/img/ASUFiles/ARAB111-Pre-Islamic%20Poetry.pdf	(from https://www.asu.edu.om/asufiles)
02:43:04	886106/886106	---M--	200	added ('OK')	application/pdf	etag:%2219d3af5c4f36da1:0%22	https://www.asu.edu.om/img/ASUFiles/ARAB112-Grammar-%20Arabic.pdf	C:/My%20Web%20Sites/shahadandheba/www.asu.edu.om/img/ASUFiles/ARAB112-Grammar-%20Arabic.pdf	(from https://www.asu.edu.om/asufiles)
02:43:05	310196/310196	---M--	200	added ('OK')	application/pdf	etag:%22111ed15d4f36da1:0%22	https://www.asu.edu.om/img/ASUFiles/ARAB121-Arabic-Language-2.pdf	C:/My%20Web%20Sites/shahadandheba/www.asu.edu.om/img/ASUFiles/ARAB121-Arabic-Language-2.pdf	(from https://www.asu.edu.om/asufiles)
02:43:06	329749/329749	---M--	200	added ('OK')	application/pdf	etag:%2298ee585e4f36da1:0%22	https://www.asu.edu.om/img/ASUFiles/ARAB122-Islamic%20and%20Umayy%20poetry.pdf	C:/My%20Web%20Sites/shahadandheba/www.asu.edu.om/img/ASUFiles/ARAB122-Islamic%20and%20Umayy%20poetry.pdf	(from https://www.asu.edu.om/asufiles)
02:43:08	329985/329985	---M--	200	added ('OK')	application/pdf	etag:%22acf1dc5e4f36da1:0%22	https://www.asu.edu.om/img/ASUFiles/ARAB124-Grammar-%20Arabic-2.pdf	C:/My%20Web%20Sites/shahadandheba/www.asu.edu.om/img/ASUFiles/ARAB124-Grammar-%20Arabic-2.pdf	(from https://www.asu.edu.om/asufiles)
02:43:08	284037/284037	---M--	200	added ('OK')	application/pdf	etag:%2242406b5f4f36da1:0%22	https://www.asu.edu.om/img/ASUFiles/Arab125-Old-Prose-Arabic.pdf	C:/My%20Web%20Sites/shahadandheba/www.asu.edu.om/img/ASUFiles/Arab125-Old-Prose-Arabic.pdf	(from https://www.asu.edu.om/asufiles)
02:43:14	275473/275473	---M--	200	added ('OK')	application/pdf	etag:%225347f85f4f36da1:0%22	https://www.asu.edu.om/img/ASUFiles/ARAB128-Introduction-to-literary-and-linguistic-sources.pdf	C:/My%20Web%20Sites/shahadandheba/www.asu.edu.om/img/ASUFiles/ARAB128-Introduction-to-literary-and-linguistic-sources.pdf	(from https://www.asu.edu.om/asufiles)
02:43:17	923344/923344	---M--	200	added ('OK')	application/pdf	etag:%222ec885604f36da1:0%22	https://www.asu.edu.om/img/ASUFiles/ARAB211-Grammar-and-morphology-2.pdf	C:/My%20Web%20Sites/shahadandheba/www.asu.edu.om/img/ASUFiles/ARAB211-Grammar-and-morphology-2.pdf	(from https://www.asu.edu.om/asufiles)
02:43:17	947504/947504	---M--	200	added ('OK')	application/pdf	etag:%2210e21b614f36da1:0%22	https://www.asu.edu.om/img/ASUFiles/ARAB212-Abbasid%20Poetry.pdf	C:/My%20Web%20Sites/shahadandheba/www.asu.edu.om/img/ASUFiles/ARAB212-Abbasid%20Poetry.pdf	(from https://www.asu.edu.om/asufiles)
02:43:18	913820/913820	---M--	200	added ('OK')	application/pdf	etag:%2233a8b3614f36da1:0%22	https://www.asu.edu.om/img/ASUFiles/ARAB213-Grammar-3.pdf	C:/My%20Web%20Sites/shahadandheba/www.asu.edu.om/img/ASUFiles/ARAB213-Grammar-3.pdf	(from https://www.asu.edu.om/asufiles)
02:43:22	262260/262260	---M--	200	added ('OK')	application/pdf	etag:%22e6485634f36da1:0%22	https://www.asu.edu.om/img/ASUFiles/ARAB221-Moderan-Poetry.pdf	C:/My%20Web%20Sites/shahadandheba/www.asu.edu.om/img/ASUFiles/ARAB221-Moderan-Poetry.pdf	(from https://www.asu.edu.om/asufiles)
02:43:23	931083/931083	---M--	200	added ('OK')	application/pdf	etag:%22b9c046624f36da1:0%22	https://www.asu.edu.om/img/ASUFiles/ARAB214-Andalusian-Prose.pdf	C:/My%20Web%20Sites/shahadandheba/www.asu.edu.om/img/ASUFiles/ARAB214-Andalusian-Prose.pdf	(from https://www.asu.edu.om/asufiles)
02:43:27	1082409/1082409	---M--	200	added ('OK')	application/pdf	etag:%221467f3624f36da1:0%22	https://www.asu.edu.om/img/ASUFiles/ARAB215-Morphology.pdf	C:/My%20Web%20Sites/shahadandheba/www.asu.edu.om/img/ASUFiles/ARAB215-Morphology.pdf	(from https://www.asu.edu.om/asufiles)
02:43:27	362310/362310	---M--	200	added ('OK')	application/pdf	etag:%228bf9b644f36da1:0%22	https://www.asu.edu.om/img/ASUFiles/ARAB223-Andalusian-poetry.pdf	C:/My%20Web%20Sites/shahadandheba/www.asu.edu.om/img/ASUFiles/ARAB223-Andalusian-poetry.pdf	(from https://www.asu.edu.om/asufiles)
02:43:28	888277/888277	---M--	200	added ('OK')	application/pdf	etag:%22d3ba12644f36da1:0%22	https://www.asu.edu.om/img/ASUFiles/ARAB222-Abbasid-Prose.pdf	C:/My%20Web%20Sites/shahadandheba/www.asu.edu.om/img/ASUFiles/ARAB222-Abbasid-Prose.pdf	(from https://www.asu.edu.om/asufiles)
02:43:28	323992/323992	---M--	200	added ('OK')	application/pdf	etag:%2271ec27654f36da1:0%22	https://www.asu.edu.om/img/ASUFiles/ARAB224-Grammar-4.pdf	C:/My%20Web%20Sites/shahadandheba/www.asu.edu.om/img/ASUFiles/ARAB224-Grammar-4.pdf	(from https://www.asu.edu.om/asufiles)
02:43:31	298655/298655	---M--	200	added ('OK')	application/pdf	etag:%227b68ab654f36da1:0%22	https://www.asu.edu.om/img/ASUFiles/ARAB228-Literature-of-Successive-Eras.pdf	C:/My%20Web%20Sites/shahadandheba/www.asu.edu.om/img/ASUFiles/ARAB228-Literature-of-Successive-Eras.pdf	(from https://www.asu.edu.om/asufiles)
02:43:32	237971/237971	---M--	200	added ('OK')	application/pdf	etag:%2273d731664f36da1:0%22	https://www.asu.edu.om/img/ASUFiles/ARAB412-Omani-Literature.pdf	C:/My%20Web%20Sites/shahadandheba/www.asu.edu.om/img/ASUFiles/ARAB412-Omani-Literature.pdf	(from https://www.asu.edu.om/asufiles)
02:43:37	244091/244091	---M--	200	added ('OK')	application/pdf	etag:%22f85e866a4f36da1:0%22	https://www.asu.edu.om/img/ASUFiles/Bachelor-of-Engineering-in-Electronics-and-Communication-Engineering.pdf	C:/My%20Web%20Sites/shahadandheba/www.asu.edu.om/img/ASUFiles/Bachelor-of-Engineering-in-Electronics-and-Communication-Engineering.pdf	(from https://www.asu.edu.om/asufiles)
02:43:40	182517/182517	---M--	200	added ('OK')	application/pdf	etag:%222538786d4f36da1:0%22	https://www.asu.edu.om/img/ASUFiles/BIOL101-Biology-I.pdf	C:/My%20Web%20Sites/shahadandheba/www.asu.edu.om/img/ASUFiles/BIOL101-Biology-I.pdf	(from https://www.asu.edu.om/asufiles)
02:43:45	316780/316780	---M--	200	added ('OK')	application/pdf	etag:%22da70bd664f36da1:0%22	https://www.asu.edu.om/img/ASUFiles/ASU-Strategic-Plan--2020-25.pdf	C:/My%20Web%20Sites/shahadandheba/www.asu.edu.om/img/ASUFiles/ASU-Strategic-Plan--2020-25.pdf	(from https://www.asu.edu.om/asufiles)
02:43:47	230696/230696	---M--	200	added ('OK')	application/pdf	etag:%22c37746e4f36da1:0%22	https://www.asu.edu.om/img/ASUFiles/BIOL181-Biology-I--Lab.pdf	C:/My%20Web%20Sites/shahadandheba/www.asu.edu.om/img/ASUFiles/BIOL181-Biology-I--Lab.pdf	(from https://www.asu.edu.om/asufiles)
02:43:49	499297/499297	---M--	200	added ('OK')	application/pdf	etag:%2217fda46b4f36da1:0%22	https://www.asu.edu.om/img/ASUFiles/Bachelor-of-Science-in-Energy-Engineering.pdf	C:/My%20Web%20Sites/shahadandheba/www.asu.edu.om/img/ASUFiles/Bachelor-of-Science-in-Energy-Engineering.pdf	(from https://www.asu.edu.om/asufiles)
02:43:49	541436/541436	---M--	200	added ('OK')	application/pdf	etag:%22bf40406f4f36da1:0%22	https://www.asu.edu.om/img/ASUFiles/BIOL281-Microbiology-Lab.pdf	C:/My%20Web%20Sites/shahadandheba/www.asu.edu.om/img/ASUFiles/BIOL281-Microbiology-Lab.pdf	(from https://www.asu.edu.om/asufiles)
02:43:50	1186379/1186379	---M--	200	added ('OK')	application/pdf	etag:%2250b0b36e4f36da1:0%22	https://www.asu.edu.om/img/ASUFiles/BIOL201-Microbiology.pdf	C:/My%20Web%20Sites/shahadandheba/www.asu.edu.om/img/ASUFiles/BIOL201-Microbiology.pdf	(from https://www.asu.edu.om/asufiles)
